Node	OutDegree
434	2.0
43494	1.0
43495	2.0
43499	1.0
43500	1.0
43502	1.0
43504	1.5
43506	1.0
43508	2.5
43509	1.0
43510	2.0
43511	1.0
4351	2.0
43513	1.0
43514	2.0
43516	1.0
43517	1.0
43518	1.0
435	1.0
43521	2.0
43522	3.0
43524	1.0
43525	1.0
43526	1.0
43527	2.0
43531	1.0
43532	2.0
43533	2.0
43535	1.25
43536	1.0
43537	1.0
43539	2.0
43540	1.0
43541	1.0
43542	1.0
43543	2.0
43544	2.0
43545	1.3333333333333333
43547	2.5
43549	1.0
43551	1.3333333333333333
4355	1.0
43552	1.0
43553	2.3333333333333335
43556	2.0
43557	1.0
43558	1.0
43561	1.0
4356	4.0
43562	1.0
4356	2.0
43563	1.0
4356	3.0
43564	1.0
43565	1.1428571428571428
43566	1.0
43568	1.0
43570	2.0
43572	1.0
43573	1.0
43574	2.0
43575	1.0
43578	2.0
43580	1.5
4358	1.0
43582	1.0
4358	1.0
43584	1.0
43585	1.5
43586	1.3333333333333333
43588	2.0
43590	1.0
4359	1.0
43593	1.0
43596	2.0
43598	1.0
43599	3.0
43600	1.0
43601	1.0
4360	1.0
43602	1.0
43604	1.0
43605	1.75
43606	1.5
43607	1.0
43608	1.125
43609	1.0
43611	1.3333333333333333
43612	2.3333333333333335
43613	1.0
43614	1.4
43615	1.0
43616	2.0
43617	1.0
43618	1.0
43619	2.0
43620	1.5
4362	1.0
43623	2.0
43625	1.0
43626	1.0
43627	2.5
43628	1.0
43629	1.0
43630	2.0
4363	1.0
43632	1.6666666666666667
43633	1.4
43634	1.3333333333333333
43635	1.0
43636	2.0
43637	2.0
43639	2.2
43640	2.0
4364	1.5
43642	1.0
43644	1.0
4364	2.0
43645	1.0
43646	1.0
43648	1.0
43650	1.0
43651	2.0
43653	1.0
43654	1.0
4365	1.0
43656	2.5
43657	1.5
43658	1.0
43659	1.3333333333333333
43661	1.0
4366	1.0
43662	1.0
43663	1.0
43664	1.2857142857142858
43665	1.0
43666	5.0
43667	1.0
43668	1.3333333333333333
43669	1.5
4367	1.0
43672	1.0
4367	1.0
43673	1.0
43677	1.0
43680	1.0
43681	2.0
43684	1.0
43685	1.0
43686	1.0
43688	2.0
43690	2.0
43691	1.0
4369	1.0
43693	1.0
43695	2.0
43697	1.0
43698	1.0
43699	1.0
43700	1.0
43701	1.6666666666666667
43702	1.5
43703	1.25
43705	2.0
43707	2.0
43709	1.0
43711	1.0
43713	1.0
43714	2.0
43715	5.0
437	1.0
43720	2.0
43721	1.0
4372	1.0
43721	2.0
4372	2.0
43723	1.0
43724	1.0
43725	1.0
43726	1.0
43728	1.0
43729	2.0
43730	1.0
43731	1.0
4373	3.0
43732	1.8333333333333333
43733	1.0
4373	2.0
43734	2.0
43736	1.0
43738	1.0
43739	1.0
43741	1.0
4374	1.0
43742	2.25
43743	1.8
43745	1.0
43746	2.5
43747	1.5
43748	1.0
43749	4.0
43750	1.0
43751	1.0
43753	1.0
43754	1.0
43756	1.0
43757	1.0
43758	1.2857142857142858
4376	1.0
43761	1.0
4376	1.9565217391304348
43763	1.0
43764	1.0
43765	1.0
4376	2.0
43768	1.0
4376	1.6666666666666667
43771	1.5714285714285714
4377	1.0
43772	1.5555555555555556
43774	2.0
43776	2.0
43777	1.0
43778	1.5
43779	2.0
43780	2.0
43781	1.0
43784	1.0
43786	1.5
43787	2.0
43788	1.0
43789	2.0
43791	2.1666666666666665
43792	1.0
43793	1.0
43794	1.0
43795	3.5
43796	2.0
43797	1.0
43799	2.0
4380	1.0
43803	1.0
43806	1.0
43807	1.0
43808	1.0
43811	1.0
4381	3.0
43812	2.0
43813	1.0
43815	1.0
43816	1.0
43817	1.0
43818	2.0
43819	1.0
43820	1.0
43822	2.0
43823	1.0
43824	1.0
43825	1.0
43826	1.2
43828	2.0
43830	1.0
43832	1.0
43833	1.0
43834	1.0
43836	1.0
43837	1.0
43838	1.0
43839	1.5
43840	1.0
43841	2.0
43843	1.0
43844	2.1666666666666665
43845	3.0
43847	2.0
43850	2.0
43851	2.0
4385	2.0
43854	1.0
43855	1.0
43856	1.0
43857	1.0
43858	1.0
43859	1.0
43861	1.0
43862	1.0
43863	2.0
43865	2.0
43868	1.0
43869	1.0
43871	2.0
4387	1.0
43872	1.0
4387	1.0
43874	1.0
43879	1.0
43880	2.5
4388	1.0
43882	2.0
43883	1.0
43884	2.0
43887	2.0
438	2.0
43889	1.0
43890	1.0
43891	1.5
4389	1.0
43892	1.0
4389	1.0
43892	2.5
4389	1.0
43895	1.2857142857142858
43896	1.0
43897	1.6666666666666667
43898	1.0
43900	1.0
43901	1.0
43902	1.0
43903	1.0
43904	1.0
43905	1.25
43906	1.5
43907	1.7142857142857142
43909	1.0
43910	1.0
43911	1.0
4391	1.0
43912	1.0
43913	3.0714285714285716
43914	1.0
43915	1.0
43916	1.2
43917	1.0
43918	1.0
439	1.0
43919	1.0
43921	1.0
4392	2.0
43923	1.0
4392	2.0
43924	1.0
43925	1.0
4392	1.0
43927	1.8666666666666667
43928	1.0
4392	1.0
43930	1.5
43931	1.0
4393	1.0
43933	1.0
43934	1.0
43936	1.0
43937	1.5
43938	1.5
43941	1.0
4394	1.0
43943	1.0
43944	2.0
43945	2.0
43946	1.0
43948	2.0
43949	1.0
43950	2.0
43951	1.0
4395	2.0
43952	1.0
4395	1.0
43954	2.0
43955	1.0
43958	1.0
43960	1.0
43961	1.0
43962	1.0
43963	1.0
4396	3.0
43965	1.0
43966	1.0
43967	1.0
43969	1.5
43970	2.0
43971	1.0
43972	2.0
4397	2.25
43973	1.0
43975	1.0
43977	1.0
43978	1.0
43979	1.0
43981	2.0
4398	1.5
43983	1.0
4398	2.0
43984	1.0
43989	1.0
43992	1.0
4399	1.0
43993	2.0
43997	2.0
43998	1.0
44001	1.0
4400	1.0
44002	2.4
44004	1.0
44009	1.0
44011	1.0
4401	3.25
44012	1.0
4401	1.0
44013	1.6666666666666667
4401	1.75
44014	1.0
4401	2.0
44015	1.5
4401	1.0
44016	1.0
44017	1.0
4401	1.6666666666666667
44021	1.0
4402	1.0
44023	1.0
44024	2.0
44025	1.0
44026	1.0
44028	2.0
44030	1.0
44031	1.0
44032	2.0
44033	1.0
4403	1.0
44034	1.0
44036	1.0
44037	1.0
44038	1.0
44040	1.0
44041	1.0
4404	1.0
44042	1.0
44045	1.0
44046	1.0
44047	2.0
44048	1.0
44049	1.5
44050	1.0
44051	1.0
44052	1.5
44053	1.5
4405	1.0
44054	2.0
44055	2.0
44057	1.0
44059	1.0
44060	1.0
44061	1.0
44062	1.0
44064	1.0
44065	2.5
44066	1.0
44067	1.0
44069	1.5
44070	1.0
44071	1.0
4407	1.0
44073	2.3333333333333335
44076	1.0
44078	1.7222222222222223
44079	1.25
44081	1.0
4408	1.0
44082	1.5909090909090908
4408	1.0
44083	2.0
44084	2.0
44087	1.0
44088	1.0
44091	1.0
4409	1.125
44093	1.0
44094	2.0
44095	1.0
4409	3.0
44097	1.25
44098	1.0
44099	2.0
44101	1.0
4410	1.0
44102	1.0
44103	1.5
44105	1.0
44106	2.0
44109	1.0
4411	1.0
44112	1.375
4411	1.0
44113	1.0
441	1.0
44114	1.0
4411	1.0
44115	1.0
44117	1.0
44119	1.0
44120	1.0
4412	2.0
44121	2.0
4412	1.0
44121	1.1428571428571428
4412	1.9285714285714286
44123	1.0
4412	1.2
44125	1.0
44128	2.0
4412	1.0
44129	1.0
44130	5.0
4413	1.0
44135	1.0
44136	1.0
44138	2.0
44140	1.0
44141	1.0
44142	1.0
4414	1.0
44144	1.0
44145	1.0
44146	1.0
44148	2.0
44149	1.0
44150	1.0
44151	1.0
4415	1.0
44153	1.0
44154	1.0
44155	2.0
44156	1.0
44157	2.0
44158	1.0
44159	1.0
44160	1.0
44162	1.0
44163	2.0
44	1.0
44165	1.0
44166	1.6666666666666667
44169	1.0
44170	1.6666666666666667
44171	1.75
4417	1.0
44173	1.0
44175	2.0
44177	1.0
44179	1.0
44180	1.0
44181	1.0
4418	1.0
44	1.0
44185	1.0
44187	1.5
44188	1.0
44189	1.6666666666666667
44191	2.5
4419	1.0
44192	1.0
44193	1.0
44195	1.0
44196	1.5
44198	1.0
44200	1.3333333333333333
44201	1.0
44202	1.0
44204	1.0
44205	1.0
44207	2.0
44208	1.0
44210	1.0
4421	1.0
44212	1.0
4421	1.6666666666666667
44213	1.0
442	1.0
44215	2.0
44216	1.0
44220	1.5
44221	2.0
4422	1.0
442	2.0
4422	1.0
44222	1.0
4422	1.3333333333333333
442	3.0
44223	3.0
44224	1.0
4422	2.5
44226	1.0
442	1.0
44228	1.0
442	1.5
44230	1.0
4423	1.3333333333333333
44233	1.3333333333333333
4423	2.0
44234	1.0
442	1.0
44236	1.0
44237	2.5
4423	2.0
44239	1.0
44240	1.0
4424	1.0
44241	1.0
4424	1.4028776978417266
44243	1.0
4424	1.3846153846153846
44245	1.0
4424	2.0
44246	1.3333333333333333
4424	1.75
44247	1.0
4424	2.0
44248	2.0
4424	2.0
44249	1.0
4424	1.3333333333333333
44250	1.0
44251	1.0
442	1.0
4425	1.0
44252	1.0
44254	2.0
44255	1.0
44256	1.0
44259	1.0
4426	1.0
44262	2.0
44263	1.0
44264	2.0
44265	1.0
44266	2.0
44268	1.0
44269	2.0
44270	2.0
44271	2.0
4427	1.0
44274	2.5
44276	1.0
44277	2.4
44278	2.0
44279	1.0
44281	1.0
44283	1.3333333333333333
44285	1.0
44286	1.0
44287	1.0
44288	1.0
44289	2.0
44290	1.0
4429	1.0
44292	1.0
4429	1.0
44293	1.0
4429	1.0
44294	1.0
44296	1.0
44297	1.0
44298	1.9090909090909092
44299	1.0
44300	2.0
44303	1.0
44304	1.0
44305	1.0
44306	2.0
44309	1.0
44310	2.0
4431	1.75
44313	1.0
443	1.0
44315	1.0
443	1.0
44315	1.0
44317	1.0
443	1.0
44318	1.0
44319	1.0
44320	1.0
443	1.0
44321	1.0
4432	1.0
44322	2.0
443	1.0
44323	1.0
44324	1.0
44325	1.5
443	1.3333333333333333
44327	1.5
44330	1.0
443	1.0
4433	1.0
44332	1.0
4433	2.0
44333	2.0
44334	1.0
44335	1.0
443	1.0
44336	1.0
44337	1.0
44340	1.0
44341	1.0
4434	1.3333333333333333
44343	1.0
4434	1.0
44345	1.0
44346	1.0
44348	1.0
44349	1.0
44350	1.0
44351	1.0
4435	1.0
443	2.0
44353	1.0
44356	2.0
44358	2.0
44359	1.0
44360	2.0
44361	1.0
44362	1.0
44363	1.0
44364	1.2
44365	2.6666666666666665
44366	1.0
44367	1.0
44368	2.0
44370	1.0
44371	1.0
44372	1.2
4437	1.0
44374	1.0
44375	1.0
44376	1.0
443	1.0
44378	1.3333333333333333
44379	1.0
44380	1.25
44381	2.0
44383	1.0
44384	1.0
44385	1.0
44387	1.0
44388	1.0
44391	1.0
4439	1.0
44392	1.0
44393	1.0
44395	1.0
44396	1.0
44397	1.0
44398	1.0
44400	1.25
44402	2.0
4440	2.0
44406	1.0
44407	1.0
44408	1.0
44410	1.0
44411	1.0
4441	1.0
44412	2.3333333333333335
44413	1.0
4441	1.0
444	2.0
44414	1.0
44415	1.0
44417	1.0
44420	1.5
44421	1.3333333333333333
44423	1.0
44425	2.0
444	1.0
44428	1.0
44429	2.0
44431	1.0
4443	1.0
44432	1.0
44433	1.5
44435	1.0
44437	1.5
44439	1.5
44441	1.0
4444	2.0
44442	1.0
4444	2.5
44445	2.0
44446	3.0
44447	1.0
44449	1.1428571428571428
44450	2.0
44451	1.0
44452	1.0
44453	1.3333333333333333
44454	1.3333333333333333
44456	2.0
44457	1.0
44458	1.0
44459	2.25
44460	1.6
44461	1.6
44463	1.0
44464	2.0
44466	1.0
44467	1.0
44468	3.0
44469	1.0
44470	1.0
44471	1.0
44472	1.3333333333333333
44473	2.0
44474	1.0
44475	1.0
44476	1.0
44477	1.5
44479	1.5
44480	2.0
44481	1.0
44483	1.0
44486	1.5
44487	2.0
44489	1.0
44490	1.0
44491	1.0
4449	2.0
44492	1.0
4449	1.0
44495	2.0
44497	1.5
44498	2.0
44499	1.0
44500	1.0
44501	1.0
4450	1.0
44504	2.0
44507	1.0
44508	1.0
44509	1.0
44510	1.0
4451	2.0
44511	2.0
4451	2.0
44512	1.0
4451	2.125
44513	1.0
4451	1.8
44515	1.0
4451	2.0
44516	1.0
4451	2.0
44518	1.5
44519	1.0
44520	2.5
44521	2.0
445	1.0
44522	2.0
44523	1.0
44524	1.0
44525	2.0
44526	2.0
445	1.0
44528	1.0
44529	1.0
44531	2.0
4453	1.0
44534	1.0
44536	2.0
44539	2.0
44540	1.0
44541	1.0
44543	1.0
44544	1.0
44545	1.0
44546	1.5
44548	2.0
44551	1.0
4455	1.0
44553	1.0
4455	1.0
44554	1.3333333333333333
44556	1.0
44558	1.0
44560	2.0
4456	1.0
44562	1.0
4456	1.0
44565	2.5714285714285716
44566	2.0
44567	1.5
44569	1.0
44570	1.5
44571	2.0
4457	1.0
44572	1.0
44573	1.8
4457	1.0
44575	1.0
44576	1.0
44577	1.0
44579	1.0
44580	1.0
44581	1.0
4458	1.0
44583	2.6666666666666665
44585	1.0
44586	1.0
44588	1.0
44589	1.0
44590	2.0
4459	9.0
44592	1.0
44594	1.0
44595	1.0
44596	2.0
44598	1.0
44599	2.0
44600	1.0
44603	1.0
44605	2.0
44607	1.5
44608	2.0
44610	1.0
44611	1.0
44612	1.4
44613	1.0
44614	2.6
44615	2.0
44617	2.0
44618	1.2857142857142858
44619	1.2
44620	1.0
44622	1.0
44623	3.0
44624	1.0
44625	1.0
44627	1.0
44628	1.5
44629	1.0
44631	1.0
44633	1.0
44634	2.0
44635	1.0
44637	1.0
44638	2.0
44639	1.0
44644	1.0
44645	1.0
44649	1.0
44650	1.0
44651	1.25
44652	1.0
44653	1.0
44655	1.0
44656	1.0
44657	1.0
44659	2.25
44660	1.0
44662	1.0
44665	1.0
44666	2.0
44667	2.0
44669	1.0
44671	1.0
44672	1.0
44673	1.0
44676	1.0
44678	1.0
44680	1.0
44682	1.0
44683	1.0
44685	1.0
44688	1.0
44689	1.0
44690	1.0
44691	1.0
44692	2.0
44693	1.25
44695	1.0
44697	1.0
44698	5.0
4470	1.0
44704	1.0
44706	1.0
44708	1.0
44710	1.0
44712	1.0
447	2.0
4471	1.8
44713	2.0
4471	2.0
44715	1.0
44716	1.0
44718	1.0
447	2.0
44719	1.0
44720	1.0
44721	1.0
4472	1.0
44723	1.0
44724	1.0
44725	1.0
44727	1.0
44728	1.0
44729	1.0
44730	1.0
44731	1.5
44732	1.0
44734	1.0
44736	1.5
44737	1.0
44738	1.0
44741	1.0
4474	2.0
44742	1.0
44743	1.0
44744	1.0
44745	2.0
44746	1.5
44750	1.0
44751	1.0
4475	1.0
44754	1.0
44755	1.0
44756	1.0
44758	1.0
44759	1.0
44760	1.0
44761	2.0
4476	1.5
44762	1.0
4476	1.0
44763	1.0
4476	1.0
44765	1.0
44766	1.0
44767	2.0
44770	1.0
44771	4.0
447	2.0
44772	1.0
4477	1.9583333333333333
44774	1.0
44775	1.0
44776	1.0
44777	1.6666666666666667
44778	1.0
44780	1.0
4478	1.0
44782	1.0
44783	1.0
44785	1.0
44786	1.0
44787	2.0
44788	1.0
44789	2.0
44791	1.0
44792	1.0
44794	1.0
44795	1.5
44796	2.0
44797	1.0
44798	1.0
44799	1.0
44800	1.0
44801	2.0
4480	1.0
44803	1.0
44804	2.5
44805	1.0
44807	1.5
44808	1.0
44810	2.0
44811	1.0
4481	1.0
44812	1.0
44813	1.0
448	2.0
44814	1.0
44815	1.0
44816	1.0
44817	1.0
44818	1.0
44819	2.0
44821	1.0
4482	1.0
44822	2.0
44823	1.0
44824	2.0
44826	1.0
44827	2.0
44829	1.0
44830	1.0
4483	1.0
44832	2.0
44833	1.0
4483	2.0
44834	1.0
44835	1.0
44836	1.25
44838	1.0
44839	1.0
44840	1.0
44841	1.0
44842	1.0
4484	1.0
44844	1.0
44845	1.0
44846	1.0
44848	1.0
44850	1.0
4485	2.0
44853	2.0
44854	1.0
44855	3.0
44856	1.0
44860	1.0
44861	2.0
4486	1.0
44863	1.0
44864	1.0
44868	1.0
44869	2.0
44870	1.0
44872	1.0
44874	2.0
44876	3.0
44877	1.0
44878	1.5
44879	2.0
44881	1.0
44883	1.6666666666666667
44885	1.0
44886	1.0
44889	1.3333333333333333
44890	1.0
4489	1.25
44892	1.0
4489	1.2
44893	2.0
4489	1.4285714285714286
44898	1.0
4489	3.0
44900	1.3333333333333333
44901	2.0
4490	1.0
44902	1.0
4490	1.3333333333333333
44904	1.0
44905	1.0
44908	1.0
44909	1.0
44911	1.0
4491	1.0
44912	1.0
44913	1.0
44914	2.0
44915	1.0
44916	1.0
44917	1.0
44918	1.0
44920	1.75
4492	1.0
44922	2.0
44925	2.0
44926	1.0
44927	2.0
44929	1.0
4493	1.0
44932	1.0
44935	1.0
44937	1.3333333333333333
44938	1.0
44939	1.0
44940	2.0
4494	1.0
44942	1.0
44943	2.5
44944	1.0
44946	2.0
44947	3.0
44948	1.0
44949	2.0
44950	1.0
44951	1.2222222222222223
4495	1.0
44953	1.0
44957	1.0
44959	1.0
44961	1.0
4496	1.0
44962	1.3333333333333333
44963	2.0
44964	1.0
449	2.0
44966	2.0
44967	1.0
44968	1.0
44969	1.0
44970	1.0
44971	1.0
44973	1.0
44975	1.0
44976	1.5
449	1.0
44978	1.0
44979	1.0
44980	1.6666666666666667
44981	1.0
4498	1.0
44982	1.5
44983	1.0
44984	1.0
44985	2.15
44989	1.4
44990	1.0
4499	1.0
44992	1.25
44994	2.0
44995	2.0
44996	2.0
44998	1.0
44999	1.0
4500	1.0
45002	2.8
45003	2.75
4500	1.5
45004	1.625
45006	1.0
45007	1.0
45008	1.0
45009	1.0
45010	1.8571428571428572
45011	1.0
45012	2.0
4501	1.0
450	1.0
45015	3.0
45017	1.0
45018	1.8
45019	1.5
45020	1.0
4502	3.0
45022	1.0
4502	5.0
45024	1.0
4502	1.0
45025	2.0
45026	1.0
45027	1.0
45028	1.0
45030	2.0
45034	1.5
45035	1.0
45036	1.0
45038	1.0
45040	1.0
45041	1.5
45042	1.0
45044	1.0
45046	1.0
45048	1.0
45049	2.0
45050	1.0
45051	2.0
45052	1.0
45053	1.0
45054	1.3333333333333333
45056	1.0
45057	1.0
45058	3.0
45059	1.0
45060	2.5
45061	1.0
4506	1.5
45062	1.0
4506	1.0
45063	1.0
45064	1.0
45065	1.0
45066	1.0
45067	1.5333333333333334
45070	1.0
45071	1.8
45073	2.0
45075	2.2857142857142856
4507	1.0
45077	1.0
45079	1.0
45080	1.0
45081	1.0
45082	3.0
45086	1.0
45089	1.0
45090	1.0
4509	1.5
45092	1.0
4509	1.0
45093	1.0
4509	1.0
45096	1.75
45097	1.0
45099	2.0
45100	1.0
45101	2.0
4510	1.0
45102	1.0
45103	1.0
45104	2.0
45105	2.0
45106	1.0
45107	1.0
45108	1.0
45110	1.0
45111	1.0
4511	2.0
45113	1.0
45114	3.0
451	2.0
45115	1.0
45116	1.0
45117	2.0
45118	1.0
45119	2.0
4512	1.0
45122	2.0
45124	1.0
45126	1.0
45128	1.0
45129	1.0
45130	1.5
45131	1.6666666666666667
45132	1.0
45133	1.0
45134	1.0
45135	1.0
45136	1.0
45137	2.5
45140	3.0
45141	1.0
45142	1.0
45143	1.0
45145	1.0
45147	1.0
45148	1.0
45151	1.3333333333333333
4515	1.0
45152	2.0
45153	6.0
45155	1.0
45156	1.0
45157	1.0
45158	1.0
45160	2.0
45161	1.0
45162	2.0
45164	2.0
45165	2.0
45166	2.2
45168	1.0
45170	1.0
45173	2.0
45175	1.0
45176	1.0
45178	2.0
45179	1.125
45181	2.0
4518	1.0
45182	1.0
45184	1.5
45186	1.0
45187	1.0
45188	2.0
45189	1.0
45190	1.5
45191	1.0
4519	1.0
45193	1.0
45194	2.0
45195	1.0
45197	2.5
45198	1.0
45199	1.0
45200	1.0
45201	1.5
4520	1.5
45202	1.0
4520	2.0
45202	2.0
4520	2.090909090909091
45203	2.0
4520	1.0
45205	1.0
4520	2.6666666666666665
45206	1.0
45207	1.0
45208	1.0
45210	1.5
4521	4.2
45215	1.0
45216	1.0
45217	1.0
45218	1.0
45219	1.0
45220	1.0
4522	1.0
452	2.0
45223	1.0
45225	1.0
45226	1.0
45227	1.0
45228	1.0
45229	1.0
452	2.0
45231	1.0
4523	1.0
45232	1.0
45233	2.0
45234	1.0
45235	1.0
45236	1.0
45237	2.0
45238	1.3333333333333333
45239	1.0
45240	1.0
4524	1.0
45243	1.0
45245	2.0
45247	1.0
45249	1.0
45250	1.0
45251	1.0
4525	2.5
45252	1.0
45253	1.0
45256	1.1428571428571428
45257	1.0
452	2.0
45258	1.0
45260	2.5
4526	1.0
45264	4.0
45266	3.0
45267	1.0
45268	1.5
45269	2.0
45	1.0
45271	4.0
4527	2.0
45275	1.0
45276	1.0
45278	1.0
4528	1.0
45281	1.0
4528	1.0
45283	1.0
45285	2.0
4528	1.0
45287	1.0
45289	1.0
4529	1.0
45292	3.0
45294	1.25
45296	2.0
45298	1.25
45299	2.0
45300	2.0
45303	1.0
45304	1.0
45305	2.5
45307	1.0
45308	1.0
45311	1.75
4531	1.3636363636363635
45312	1.5
4531	1.5384615384615385
45315	1.0
4531	1.0
45318	1.25
45320	1.0
45321	1.0
4532	1.0
45323	3.0
45327	1.0
45328	1.0
45330	1.0
45331	1.0
4533	1.0
45332	1.6666666666666667
45333	1.0
45334	1.0
45336	1.0
45337	1.0
45338	1.5
45339	1.0
45340	1.0
453	2.0
45342	1.0
45343	1.0
45346	1.0
45347	1.0
45348	1.0
45351	1.0
4535	1.0
45352	4.0
45354	4.0
45355	1.0
45357	1.0
45358	1.0
45360	1.0
4536	1.0
45362	2.0
45363	1.0
45364	1.0
45365	1.0
45367	1.0
45369	1.0
45370	1.0
45371	1.0
45372	2.0
45373	1.0
45374	1.0
45376	2.0
45377	1.7142857142857142
45379	1.0
45381	2.0
4538	1.0
45382	1.0
45383	1.0
45384	1.0
45386	2.142857142857143
45388	1.0
45390	1.0
4539	1.0
45392	1.0
45393	1.0
45394	1.0
45395	1.0
45396	1.0
45398	1.0
45400	1.0
45403	1.0
45404	1.0
45405	1.0
45406	1.0
45407	2.0
45409	1.0
45410	1.0
4541	2.0
45412	1.5
4541	2.0
45412	1.0
45413	1.0
454	2.0
45415	1.0
45416	1.0
45417	1.0
45420	1.0
45421	1.0
45422	1.0
45423	1.0
45424	1.0
45425	1.5
45426	1.0
45428	1.0
45429	2.0
45431	1.2
4543	1.0
45432	1.5
45433	1.0
45434	1.6666666666666667
45435	2.0
45439	1.0
45441	1.0
45443	1.0
45444	1.0
45445	2.0
45446	2.230769230769231
45447	1.6666666666666667
45448	1.0
45449	1.0
45450	2.5
45451	1.0
4545	1.0
45452	1.0
45453	1.0
45455	1.0
45456	2.0
45457	1.0
45458	1.5
45460	1.0
45461	1.0
4546	1.0
45462	1.0
45463	1.0
45464	1.2
45465	1.0
45467	1.0
45468	1.5
45469	1.0
45470	1.0
45472	1.2
45473	1.0
45474	1.0
45475	1.0
45476	1.0
45477	1.0
45478	1.0
45479	1.0
45480	2.0
4548	1.0
45482	1.0
4548	2.0
45484	1.0
45485	1.0
45486	1.0
45487	1.0
45489	1.6666666666666667
45491	1.0
4549	1.0
45492	1.0
45493	1.0
45494	1.3333333333333333
45496	2.0
45499	1.0
45500	1.0
45501	2.0
4550	1.0
45502	1.0
45503	1.3333333333333333
45504	3.0
45509	1.0
45510	2.0
4551	1.0
45512	1.0
45513	1.3333333333333333
45514	1.0
45515	2.0
45516	1.0
45519	2.8
45521	1.5
4552	1.0
45522	1.0
45523	1.5
455	1.0
45524	1.0
45527	2.25
45528	1.0
45529	1.0
45531	1.0
4553	1.0
45532	1.0
45533	1.0
45534	1.0
45535	2.0
45537	1.0
45538	1.0
45539	1.0
45543	1.0
45544	2.0
45547	1.5
45548	1.0
45549	2.0
45550	1.0
45551	1.0
4555	1.0
45552	1.0
45553	1.0
45554	1.0
45556	2.0
45557	1.3333333333333333
45558	1.894736842105263
45559	1.3333333333333333
45560	1.0
45561	1.0
45562	1.0
45563	2.0
45565	1.0
45566	1.0
45567	1.0
45569	1.0
45570	1.0
4557	1.0
45573	1.0
45575	1.0
45582	1.0
45583	1.0
45584	1.0
45585	1.0
45586	1.0
45588	2.0
45589	1.0
45591	1.0
4559	1.0
45592	1.0
4559	1.0
45593	2.0
45595	1.0
45596	2.0
45597	1.2
45598	1.0
45599	1.0
45600	1.0
45601	1.0
45602	1.0
45604	5.0
45610	1.0
45611	1.0
4561	1.6666666666666667
45613	1.0
456	1.0
45615	1.0
45619	1.0
45620	1.0
45622	1.0
45624	1.5
45625	1.0
45626	1.0
45628	1.0
45630	1.0
45631	1.25
4563	3.0
45633	1.0
45635	1.3333333333333333
45637	1.0
45638	1.3333333333333333
45639	1.0
45642	1.5
456	1.0
45643	1.0
45646	1.0
45647	1.0
45649	1.0
45652	1.0
45654	2.0
45656	1.5
45658	1.0
45659	1.0
45660	1.5
45661	1.0
4566	2.0
45662	1.0
45663	1.0
4566	1.0
45665	1.0
45666	1.6666666666666667
45667	1.0
45669	1.0
45670	1.0
45671	1.0
4567	1.0
45671	1.0
4567	2.0
45672	1.0
4567	2.0
45674	1.0
45676	1.0
45677	1.0
45678	1.0
45679	1.0
4568	1.0
45683	2.0
45684	2.0
45688	1.0
45689	1.0
45691	1.0
4569	1.0
45692	1.0
4569	2.3333333333333335
45694	2.0
45696	1.0
45698	1.0
45699	1.0
45701	1.0
4570	1.0
45702	1.0
45703	1.0
45705	1.0
45708	1.0
457	2.0
45710	1.3333333333333333
4571	2.0
45712	1.4
45713	2.0
45714	1.5
457	2.0
45715	1.6666666666666667
45718	1.0
45719	1.0
45720	1.0
45721	1.0
4572	1.0
45722	1.0
45723	1.5
45724	1.0
45725	1.0
45726	1.0
45727	1.125
45729	2.0
45730	1.0
4573	1.0
45731	1.0
4573	1.0
45732	1.6666666666666667
4573	1.25
45733	1.0
45735	1.0
45736	1.0
45737	1.0
45738	1.2
45739	1.0
45741	1.6666666666666667
4574	1.0
45742	2.0
45743	1.0
45744	1.0
45747	1.0
45748	1.0
45749	1.6666666666666667
45750	1.0
45751	1.0
45752	1.0
45753	1.0
45754	1.5
45755	1.0
45759	2.0
45761	1.3333333333333333
4576	1.5
45762	2.0
4576	1.5
45763	1.0
4576	1.0
45766	1.0
45768	1.0
45769	1.8636363636363635
45770	1.6666666666666667
45771	1.0
4577	1.0
45772	2.6363636363636362
4577	1.5
45773	1.0
4577	1.0
45775	1.0
457	2.0
45778	2.0
45779	1.0
45780	1.0
45782	1.0
45783	1.0
45784	2.1666666666666665
45785	1.0
45787	1.3333333333333333
45788	1.0
45789	1.0
45791	1.0
4579	1.0
45794	2.0
45795	1.0
45797	1.0
45798	1.0
45800	1.0
45801	1.0
4580	2.0
45803	1.0
45804	1.75
45805	2.0
45807	1.0
45808	1.0
45810	2.0
4581	2.0
45813	1.0
45815	2.0
45817	1.0
45820	1.0
45821	1.0
45823	1.0
45825	2.0
45828	1.0
45829	1.1666666666666667
45830	1.6666666666666667
45831	1.5
45832	2.0
45834	1.0
45837	1.0
45838	1.0
45839	1.0
45841	1.0
4584	1.0
45842	1.0
45843	1.0
45844	2.0
45845	2.5
45846	1.0
45848	1.0
45849	1.0
45852	1.0
45853	1.3333333333333333
45854	1.0
45856	1.0
45857	1.0
45858	2.0
45860	1.0
45861	1.0
45862	1.0
4586	2.0
45863	1.0
45864	1.0
45866	1.0
45867	1.0
45868	1.2
45869	1.0
45870	1.0
4587	2.0
45872	1.0
45873	1.0
4587	2.0
45875	1.0
45877	1.0
45879	1.0
45880	1.5
45881	1.0
45882	2.0
